del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27357953-9577-183-subtree-replicated.fa	0	0	0	0	202	2	0.975247524752475	1090896,867332
31.3333333333333	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/256549372-9443-1225-subtree-replicated.fa	0.0321959755030621	36.8	3	1	1143	5	0.921259842519685	693984,9531,111174,30608,460675
37	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27357950-9526-97-subtree-replicated.fa	0.25	71.5	83	1	286	4	0.870629370629371	9478,867332,9525,57375
21	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27446653-9533-149-subtree-replicated.fa	0.114754098360656	21	0	0	183	2	0.939890710382514	666519,867332
59.0909090909091	19	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/242888275-376913-154-subtree-replicated.fa	0.0681078084944225	57.8235294117647	1	4	849	17	0.808009422850412	867377,9447,70927,182253,121123,1309635,9493,9483,1131379,864580,66062,9530,9601,57176,57175,292213,9470
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27357953-314295-222-subtree-replicated.fa	0	0	0	0	249	2	0.959839357429719	37588,1215604
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27446958-9499-139-subtree-replicated.fa	0	0	0	0	213	3	0.967136150234742	255237,1090896,867332
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27434571-9481-3-subtree-replicated.fa	0	0	0	0	549	3	0.837887067395264	90384,54600,9551
31.3333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27446653-9526-229-subtree-replicated.fa	0.354880136986301	103.625	105	1	292	8	0.952054794520548	9508,30588,1131379,81572,9465,147649,78452,70814
9.25	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/259018329-376911-666-subtree-replicated.fa	0.0583456425406204	79	16.5	5	1354	5	0.850812407680945	90384,54600,9551,9542,90383
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/2766716-9443-428-subtree-replicated.fa	0.0766192733017377	32.3333333333333	0	0	422	9	0.66824644549763	867332,9525,9606,356666,34828,170207,90384,57175,310934
130	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27356888-314293-1220-subtree-replicated.fa	0.0275423728813559	16.25	0	0	590	8	0.908474576271186	867333,182253,9507,122246,548481,75569,9519,36227
35.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/2745761-9443-227-subtree-replicated.fa	0.0481972038263429	21.8333333333333	0	0	453	12	0.885209713024283	9555,100937,222416,1126382,224329,198702,9597,9606,54601,9548,90384,30591
24	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27446788-9479-236-subtree-replicated.fa	0.0142517814726841	12	0	0	842	4	0.80166270783848	43147,57175,9532,9525
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/254972013-314294-596-subtree-replicated.fa	0.000249376558603491	0.5	0	0	2005	2	0.981546134663342	666519,867332
300	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/25359727-9526-103-subtree-replicated.fa	0.170957775489186	332	182	1	1942	2	0.947476828012358	867332,1090896
100	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/270063740-9527-592-subtree-replicated.fa	0.115030674846626	150	100	1	1304	2	0.923312883435583	52232,13557
62.3333333333333	19	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27752922-376913-187-subtree-replicated.fa	0.121691176470588	132.4	3	2	1088	10	0.655330882352941	867332,9525,554167,356666,34828,170207,9606,75567,9545,292213
6	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27752946-9479-191-subtree-replicated.fa	0.016156462585034	19	1	1	1176	2	0.954931972789116	1090896,867332
15	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27752956-314293-188-subtree-replicated.fa	0.0233221476510067	27.8	7.5	3	1192	5	0.947986577181208	48842,548481,30611,36228,30589
100	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/270063740-9526-590-subtree-replicated.fa	0.0293944738389183	50	0	0	1701	2	0.99294532627866	666519,867332
6.66666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27752956-9528-482-subtree-replicated.fa	0.00317258883248731	3.75	0	0	1182	8	0.970389170896785	36228,9538,61853,693984,255237,9455,198627,30589
64.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27804784-9528-480-subtree-replicated.fa	0.0522328548644338	65.5	0	0	1254	2	0.9896331738437	1090896,867332
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/282936045-9526-1-subtree-replicated.fa	0	0	0	0	896	2	0.896205357142857	1090896,867332
6.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/289127-9479-131-subtree-replicated.fa	0.0413223140495868	15	0	0	363	2	0.947658402203857	9598,121123
249	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/28566401-9486-9-subtree-replicated.fa	0.0734080188679245	62.25	0	0	848	4	0.918632075471698	9505,9525,70825,121123
760	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/23379684-9526-426-subtree-replicated.fa	0.52656383890317	1638.66666666667	0	0	3112	3	0.958547557840617	255237,1090896,867332
2.66666666666667	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/14587496-376915-42-subtree-replicated.fa	0.00388959182717091	9.22222222222222	2	5	2371	54	0.559257697174188	867377,83281,379532,174599,9516,9515,88029,486960,47177,9525,9519,554167,89672,61852,29089,30588,58710,57374,356666,290597,30586,9488,43778,37588,9487,9491,129801,9508,9510,9507,9509,34829,13515,30602,859983,13514,34828,1215604,36226,60711,460675,263448,36223,100224,36225,100487,9534,75567,9544,9548,9545,310932,47180,373033
2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/29169077-9527-486-subtree-replicated.fa	0.161904761904762	20.4	24	1	126	5	1	554167,356666,34828,170207,174599
109	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/265385456-9526-139-subtree-replicated.fa	0.623466323466323	968.866666666667	312.333333333333	5	1554	15	0.971042471042471	9598,9597,34827,100487,36228,147649,9534,9606,66062,61622,61621,1194336,224329,310934,9525
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/29169057-9443-6-subtree-replicated.fa	0	0	0	0	170	10	0.835294117647059	9521,486960,9447,867332,9598,75566,9508,34828,37293,373033
14	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/29169103-9526-487-subtree-replicated.fa	0.0752895752895753	5.57142857142857	0	0	74	7	0.932432432432432	867332,174599,90383,554167,356666,34828,170207
134	20	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27752884-314293-421-subtree-replicated.fa	0.15323758519961	193.692307692308	5	2	1264	13	0.894778481012658	662464,371039,9468,867377,342401,174599,70927,198627,90385,61852,1309636,9507,48842
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/28566379-9499-23-subtree-replicated.fa	0.10535876475931	116	0	0	1101	2	1	867332,666519
231	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/28566411-9522-5-subtree-replicated.fa	0.104904632152589	115.5	0	0	1101	2	0.98455949137148	1090896,867332
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/289598503-30587-24-subtree-replicated.fa	0	0	0	0	585	2	0.998290598290598	867332,1090896
97.1	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/283580013-9443-28-subtree-replicated.fa	0.254568713450292	232.166666666667	3	1	912	6	0.808114035087719	164648,61851,261732,1215604,13514,402244
61.2727272727273	15	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27804780-314293-846-subtree-replicated.fa	0.0914919852034525	148.4	1	2	1622	5	0.908754623921085	54602,122248,236275,122232,30611
2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/294715619-325165-0-subtree-replicated.fa	0.0045662100456621	2	0	0	438	2	0.860730593607306	1090896,867332
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/297499734-314294-545-subtree-replicated.fa	0	0	0	0	462	5	0.995670995670996	100487,75569,402888,43147,9478
1.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/28629461-314293-865-subtree-replicated.fa	0.000708616780045352	0.3125	0	0	441	16	0.793650793650794	174599,867366,54131,9521,9478,9472,465717,9597,9580,9579,29089,89672,30611,9565,310932,90385
4	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/297499758-9539-201-subtree-replicated.fa	0.00489296636085627	2.66666666666667	0	0	545	3	0.994495412844037	90384,54600,9551
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106415-9539-226-subtree-replicated.fa	0.000670690811535882	0.333333333333333	0	0	497	3	0.995975855130785	90384,54600,9551
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106507-9539-204-subtree-replicated.fa	0.00198807157057654	1	0	0	503	3	0.992047713717694	90384,54600,9551
434	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/283972736-314293-832-subtree-replicated.fa	0.389348976305498	483.571428571429	165.5	3	1242	7	0.906602254428341	9540,30586,143283,122222,70814,43777,30594
13.5	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106222-9526-411-subtree-replicated.fa	0.078125	37.5	5	2	480	2	0.979166666666667	9495,30589
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/297499684-9539-199-subtree-replicated.fa	0	0	0	0	809	3	1	90384,54600,9551
95.25	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/283580013-314293-128-subtree-replicated.fa	0.141642821073893	129.461538461538	0	0	914	13	0.946389496717724	13557,47177,9525,70825,9505,261734,61851,310932,81572,30609,52232,402244,30588
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106763-9527-555-subtree-replicated.fa	0	0	0	0	699	3	0.997138769670958	90384,54600,9551
201.25	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/28566383-9498-42-subtree-replicated.fa	0.132646818923328	162.625	0	0	1226	8	0.874388254486134	30598,70927,198627,261732,9465,198702,460675,9601
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106935-9539-214-subtree-replicated.fa	0	0	0	0	452	5	0.984513274336283	100487,75569,402888,43147,9478
210.25	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/296713-314293-438-subtree-replicated.fa	0.339312091158472	229.714285714286	6	1	677	14	0.927621861152142	57375,666519,402239,1309636,143283,61853,9531,75566,9544,9548,9516,752538,9525,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298107079-9528-195-subtree-replicated.fa	0	0	0	0	320	2	0.953125	1090896,867332
35	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106813-9526-524-subtree-replicated.fa	0.00693343898573692	4.375	0	0	631	8	0.963549920760697	1194336,143283,36226,310932,9516,752538,9525,70825
97.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/257480025-314293-599-subtree-replicated.fa	0.136854190585534	275.076923076923	35.2857142857143	9	2010	13	0.928358208955224	371039,9472,121123,40843,9540,9490,236274,143353,412750,75569,9530,9531,554167
176	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106835-9539-212-subtree-replicated.fa	0.367432150313152	352	0	0	958	2	0.996868475991649	9572,9545
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106958-9539-215-subtree-replicated.fa	0	0	0	0	575	2	1	54602,9552
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298107425-9539-209-subtree-replicated.fa	0	0	0	0	583	3	0.991423670668954	90384,54600,9551
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298107497-9539-221-subtree-replicated.fa	0	0	0	0	439	4	0.986332574031891	693984,9463,867377,36229
105.2	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/289598465-314293-7-subtree-replicated.fa	0.299600272984303	236.384615384615	51	4	789	26	0.85424588086185	47177,9460,30590,70928,342807,30598,1309636,1309635,9491,9483,57375,43780,9586,9580,9530,31869,9465,36225,60711,40843,261741,164648,693712,54133,373033,43147
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/282936045-9528-1-subtree-replicated.fa	0.00106415323806628	0.954545454545455	1	1	897	22	0.763656633221851	122222,9447,13557,867377,122223,9525,66062,61622,61621,1194336,224329,143354,34827,100487,36228,147649,9534,9606,373033,9470,9505,57175
161	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298107079-9539-8-subtree-replicated.fa	0.160108024691358	103.75	0	0	648	8	0.986111111111111	255237,30602,9482,460675,9546,101278,342401,121123
447	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106585-9443-1450-subtree-replicated.fa	0.0528368794326241	49.6666666666667	0	0	940	9	0.978723404255319	9580,1309635,9510,9493,9600,9516,752538,9525,70825
6	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106903-314293-905-subtree-replicated.fa	0.492410303587857	535.25	87	6	1087	8	0.977000919963201	9508,30588,1131379,81572,9465,147649,78452,70814
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106539-9539-205-subtree-replicated.fa	0.000626959247648903	1	1	1	1595	3	0.995611285266458	90384,54600,9551
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448473-9526-61-subtree-replicated.fa	0.000244618395303327	0.125	0	0	511	8	0.954990215264188	30594,9572,54131,310934,75569,9530,255237,9455
20	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298107095-314294-560-subtree-replicated.fa	0.0277008310249308	20	20	1	722	5	0.975069252077562	36225,402239,143283,310932,70825
20	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298107269-9528-564-subtree-replicated.fa	0.0531400966183575	40.3333333333333	0	0	759	6	0.977602108036891	43147,57175,310352,486960,342401,9525
32	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298106985-9443-1458-subtree-replicated.fa	0.077277970011534	67	0	0	867	6	0.942329873125721	292213,30591,373033,27679,66265,9525
6	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448497-9481-100-subtree-replicated.fa	0.0120918984280532	10	0	0	827	3	0.97944377267231	90384,54600,9551
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/2995973-9480-135-subtree-replicated.fa	0	0	0	0	886	8	0.834085778781038	230653,78449,9541,40843,402888,101278,36231,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448500-9522-58-subtree-replicated.fa	0.00121951219512195	1	1	1	820	2	0.984146341463415	37588,1215604
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448543-314295-83-subtree-replicated.fa	0	0	0	0	517	6	0.765957446808511	122222,9447,13557,9525,61851,9519
170.333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/2995973-9479-136-subtree-replicated.fa	0.367647058823529	400	0	0	1088	2	0.962316176470588	1090896,867332
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448692-54132-51-subtree-replicated.fa	0	0	0	0	412	3	0.992718446601942	90384,54600,9551
14	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448730-9481-99-subtree-replicated.fa	0.174371451743715	71.6666666666667	46.5	2	411	3	0.985401459854015	90384,54600,9551
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448742-9504-72-subtree-replicated.fa	0	0	0	0	412	3	0.997572815533981	255237,1090896,867332
21	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/298107121-9539-219-subtree-replicated.fa	0.0664835164835165	60.5	27	2	910	12	0.981318681318681	261741,164648,373033,9589,9590,9580,9493,9525,70825,30589,9502,867366
52	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448610-9486-70-subtree-replicated.fa	0.252100840336134	210	31.8	6	833	3	0.961584633853541	90384,54600,9551
239.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/297499806-9526-545-subtree-replicated.fa	0.302362804878049	495.875	239.5	2	1640	8	0.885975609756098	90381,9546,90384,54600,9551,9542,90383,9525
22.3333333333333	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/297499842-9527-13-subtree-replicated.fa	0.0519515967609863	39.3793103448276	6	1	758	29	0.861477572559367	70814,47177,30589,9502,182253,121123,30588,58710,57374,122248,143351,864580,554167,9455,9519,9606,36223,9568,90384,9552,90385,9540,230653,78449,402888,373033,310352,9505,43147
15.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448485-378855-117-subtree-replicated.fa	0.0388198757763975	32.1428571428571	15.5	3	828	7	0.958937198067633	43147,57175,310352,9565,486960,342401,9525
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448735-9443-62-subtree-replicated.fa	0.00483091787439614	2	1	1	414	2	0.92512077294686	666519,867332
69	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448485-9499-111-subtree-replicated.fa	0.165073848827107	190	8	2	1151	2	0.969591659426586	1090896,867332
56.3333333333333	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448712-314295-82-subtree-replicated.fa	0.182038834951456	75	0	0	412	6	0.900485436893204	122222,9447,13557,9525,61851,9519
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448671-9526-193-subtree-replicated.fa	0.00813609467455621	3.38461538461538	1	4	416	13	0.983173076923077	9556,9472,867377,9525,70825,121123,291259,9531,9509,356665,9534,9542,90383
58	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448780-9476-22-subtree-replicated.fa	0.0903426791277259	29	0	0	321	2	0.981308411214953	666519,867332
25.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448671-9528-193-subtree-replicated.fa	0.0436893203883495	18	0	0	412	11	0.975728155339806	310932,61853,9586,9588,236275,174599,9516,9515,88029,291259,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448799-9445-66-subtree-replicated.fa	0	0	0	0	370	2	0.975675675675676	1090896,867332
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448900-9577-81-subtree-replicated.fa	0	0	0	0	495	3	0.995959595959596	255237,1090896,867332
329.181818181818	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/27446928-314293-66-subtree-replicated.fa	0.312576715214803	379.155555555556	136	1	1213	45	0.782357790601814	9572,70927,198627,70825,9525,121123,867366,47177,9521,66265,27679,70928,30594,342807,9478,30598,595220,9556,9557,57377,9482,132108,78454,34829,143353,415757,412750,236272,9455,111173,9465,34830,30611,66062,61853,9589,9590,9580,9600,78449,402888,90384,43147,57175,61851
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448822-9461-78-subtree-replicated.fa	0.00606060606060606	3	3	1	495	4	0.97979797979798	100487,9538,30602,486960
34	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448759-376919-96-subtree-replicated.fa	0.291554959785523	108.75	28	1	373	4	0.922252010723861	43147,57175,9532,9525
20.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448895-9462-85-subtree-replicated.fa	0.0414141414141414	20.5	0	0	495	2	0.981818181818182	666519,867332
4.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448855-9522-56-subtree-replicated.fa	0.0258196721311475	12.6	7.5	2	488	5	0.985655737704918	90384,54600,9551,9542,90383
5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448965-9443-96-subtree-replicated.fa	0.01036866359447	5.14285714285714	1	1	496	7	0.931451612903226	36228,9538,61853,693984,255237,9455,30589
20.25	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449276-376918-88-subtree-replicated.fa	0.106824925816024	72	33	1	674	3	0.995548961424332	255237,1090896,867332
41	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448965-9498-99-subtree-replicated.fa	0.137906006169479	69.0909090909091	5.25	5	501	11	0.868263473053892	57176,9505,30591,310934,9470,261741,34827,36228,147649,9534,9525
22	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448946-376915-98-subtree-replicated.fa	0.0694444444444444	34.375	0	0	495	16	0.913131313131313	867377,83281,379532,174599,9516,9515,88029,486960,47177,9525,9540,310932,61853,9586,9588,170207
64.25	25	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/28144118-9526-483-subtree-replicated.fa	0.0695160560832202	153.7	1	4	2211	10	0.888285843509724	9478,342401,9505,554167,30609,9586,9590,255237,9509,57375
6.66666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448473-9528-61-subtree-replicated.fa	0.0360456273764258	18.96	7.33333333333333	4	526	25	0.937262357414449	867377,486960,9572,54131,261732,122248,34829,13515,30602,13514,9488,9490,356665,356666,290597,34827,36227,9561,9568,90382,310932,36231,164648,339999,47180
33.7	14	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449330-9445-99-subtree-replicated.fa	0.245033112582781	148	0	0	604	7	1	54602,9552,57176,9505,486960,342401,9525
6.33333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449027-9569-67-subtree-replicated.fa	0.00779896013864818	4.5	1	1	577	16	0.937608318890815	122223,174599,9516,9515,88029,291259,70825,78449,9541,40843,402888,54601,78452,9493,343908,236274
30.2	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448808-376911-63-subtree-replicated.fa	0.0279949370858462	11.3939393939394	0	0	407	33	0.788697788697789	342807,595220,43777,30598,9556,9555,100937,208091,47177,752538,70825,129801,9508,9510,9507,9509,9483,143353,61621,9531,554167,9455,9538,9568,90381,9546,9545,310352,54133,78451,78452,164648,36231
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449881-54132-44-subtree-replicated.fa	0.00130378096479791	1	1	1	767	3	0.998696219035202	90384,54600,9551
33.6666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448735-378855-116-subtree-replicated.fa	0.0877831715210356	36.1666666666667	40	1	412	36	0.975728155339806	9552,310932,261741,310934,9470,101278,30589,9502,182253,121123,182256,30590,70927,198627,70825,9525,30596,9572,33548,54131,291259,47177,9460,752538,9495,1126382,9514,37295,867366,9516,9515,174599,867382,88029,486960,342401
5.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449992-40297-80-subtree-replicated.fa	0.0047068891741549	3.66666666666667	0	0	779	3	0.973042362002567	255237,1090896,867332
90.5	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/28933021-9479-312-subtree-replicated.fa	0.0634508990318119	183.5	0	0	2892	2	0.634163208852005	1090896,867332
60.5	15	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302450072-9498-93-subtree-replicated.fa	0.401719901719902	208.090909090909	39	2	518	11	0.909266409266409	61853,9586,9588,170207,9598,78449,9541,40843,402888,54131,70825
40	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449615-378855-149-subtree-replicated.fa	0.0294426919032597	28	0	0	951	6	0.980021030494217	292213,30591,373033,27679,66265,9525
7	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449734-376911-94-subtree-replicated.fa	0.00796812749003984	8	3	3	1004	8	0.904382470119522	9540,9488,1127763,343908,75569,9531,29089,111174
7.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302450317-40297-40-subtree-replicated.fa	0.0089662447257384	5.66666666666667	1	1	632	3	0.974683544303797	255237,1090896,867332
41.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302450287-9513-138-subtree-replicated.fa	0.0413333333333333	31	0	0	750	3	0.990666666666667	255237,1090896,867332
12.8888888888889	17	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449330-376911-96-subtree-replicated.fa	0.0665946314831665	41.8214285714286	16	3	628	28	0.856687898089172	867377,9472,465717,222416,9468,9572,54131,261732,122248,34829,13515,30602,13514,9488,9490,356665,356666,290597,34827,36227,9561,9568,90382,310932,36231,164648,339999,47180
39.5882352941176	25	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302448485-9443-683-subtree-replicated.fa	0.107920878354828	65.1842105263158	3	6	604	38	0.657284768211921	13557,371039,43777,30601,83281,989338,662464,486960,342401,37295,867366,9514,47177,867363,132108,170207,9508,9488,236272,864581,143354,31869,61852,693984,9579,9463,9538,75567,9546,9542,9540,230653,402888,57175,292213,78452,339999,47180
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302450194-9578-150-subtree-replicated.fa	0	0	0	0	1249	2	0.99919935948759	1090896,867332
4.75	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302450496-376918-66-subtree-replicated.fa	0.0188370188370188	7.66666666666667	1	1	407	3	0.97051597051597	255237,1090896,867332
37.6363636363636	17	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302449734-376915-94-subtree-replicated.fa	0.0563996452852498	56.1176470588235	0	0	995	17	0.860301507537688	9589,9590,9580,554167,9455,58710,57374,34829,13515,30602,34827,9561,310352,54133,36231,54131,70825
19	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-4/302450325-9578-149-subtree-replicated.fa	0.0238393977415307	19	0	0	797	2	0.998745294855709	1090896,867332
