del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/298106585-9443-1450-subtree-replicated.fa	0.1744126659857	186.272727272727	64	2	1068	11	0.9812734082397	9510,9531,58710,36226,9598,9597,34827,465717,9515,61621,61622
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/298106539-9539-205-subtree-replicated.fa	0.000376411543287327	0.6	1	1	1594	5	0.995608531994981	90384,54600,9551,9542,90383
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/2995973-9480-135-subtree-replicated.fa	0	0	0	0	886	6	0.816027088036117	9586,36231,36226,9544,9548,61622
46	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/297499806-9526-545-subtree-replicated.fa	0.332441200324412	409.9	407	1	1233	20	0.921330089213301	9447,13557,122223,122222,61621,9472,100487,36228,147649,9534,9606,129801,9508,9509,9510,9507,261734,261741,9505,57175
21.25	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/298106985-9443-1458-subtree-replicated.fa	0.0211683289232648	18.3529411764706	0	0	867	17	0.931949250288351	867377,9447,66062,224329,61622,9556,9555,54133,30586,666519,143353,122248,30596,499232,9540,164648,30598
3	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/298107095-314294-560-subtree-replicated.fa	0.0692307692307692	51.3	20	3	741	10	0.98110661268556	693984,81572,70927,9455,290597,9536,66062,224329,9556,9555
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448671-9526-193-subtree-replicated.fa	0.00542168674698795	2.25	1	3	415	4	0.983132530120482	9510,143352,9606,122223
24	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/298107195-314293-896-subtree-replicated.fa	0.00878033205619412	6.875	1	1	783	16	0.883780332056194	9568,70814,543559,9601,61621,9544,310932,261741,9508,9586,111174,34830,9487,57374,859983,30602
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448473-9526-61-subtree-replicated.fa	0.000279563880346659	0.142857142857143	0	0	511	7	0.964774951076321	75566,9463,34830,30611,9468,402239,61622
9	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448630-54136-135-subtree-replicated.fa	0.0176125244618395	9	0	0	511	2	1	752538,57374
21.125	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/297499842-9527-13-subtree-replicated.fa	0.0204297022238975	15.4857142857143	6	1	758	35	0.864116094986807	9447,43780,202457,9523,30601,83281,371039,174599,122246,57378,47177,9488,356665,9487,9530,9531,34828,1215604,13515,412750,412752,30608,143352,693984,198627,89672,34830,31869,147650,100224,593543,78449,40843,54602,9470
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448692-54132-51-subtree-replicated.fa	0	0	0	0	412	2	0.992718446601942	693984,57374
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/2995973-9479-136-subtree-replicated.fa	0.174051754696916	188.846153846154	111	3	1085	13	0.905069124423963	52231,30608,9495,36228,147649,9593,499232,9546,43147,61621,61622,36229,402239
15.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448485-378855-117-subtree-replicated.fa	0.0085954959601169	7.14285714285714	1.5	2	831	7	0.955475330926594	43147,57175,30598,767357,9601,9600,61621
112.666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/298107079-9539-8-subtree-replicated.fa	0.127314814814815	82.5	0	0	648	8	0.981481481481482	30601,9521,37295,30594,9536,29089,9525,230653
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448780-9476-22-subtree-replicated.fa	0.180685358255452	58	58	1	321	2	0.993769470404984	57374,752538
6	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448497-9481-100-subtree-replicated.fa	0.00846432889963724	7	0	0	827	3	0.97944377267231	90384,54600,9551
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448735-9443-62-subtree-replicated.fa	0.00121359223300971	0.5	0	0	412	2	0.919902912621359	57374,752538
38.75	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448500-9522-58-subtree-replicated.fa	0.0522478736330498	43	2	2	823	4	0.95868772782503	57374,261736,693984,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448742-9504-72-subtree-replicated.fa	0	0	0	0	412	5	0.995145631067961	90384,54600,9551,9542,90383
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448799-9445-66-subtree-replicated.fa	0	0	0	0	370	5	0.967567567567568	465717,36226,61621,61622,36229
117.666666666667	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448610-9486-70-subtree-replicated.fa	0.350519584332534	292.333333333333	27.3333333333333	4	834	3	0.964028776978417	90384,54600,9551
48.375	30	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/28144118-9526-483-subtree-replicated.fa	0.0487340896513558	108.384615384615	4.5	8	2224	13	0.879946043165468	30586,1127763,666519,143352,9495,147650,767357,261734,54601,90384,867332,66265,70928
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448543-314295-83-subtree-replicated.fa	0.0137153720803911	7.21428571428571	2.5	3	526	14	0.758555133079848	402239,61622,78452,78451,261739,9561,37293,9505,292213,310932,9525,70825,70927,9455
101	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/257480025-314293-599-subtree-replicated.fa	0.197874063575623	444.227272727273	63.875	9	2245	22	0.903340757238307	13557,43780,867382,132108,170207,859983,255237,356665,78454,143283,236272,9589,89672,34830,30611,36228,9536,60711,402888,9551,43147,339999
37.4444444444444	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448759-376919-96-subtree-replicated.fa	0.30455764075067	113.6	41	1	373	5	0.914209115281501	43147,57175,30596,9572,61621
81.75	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448485-9499-111-subtree-replicated.fa	0.165077989601387	190.5	13.5	2	1154	2	0.967937608318891	57374,693984
49.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448671-9528-193-subtree-replicated.fa	0.0496894409937888	20.5714285714286	1	2	414	21	0.983091787439614	30586,57377,198702,867363,261736,61852,29089,30594,342807,9534,230653,101278,9598,9597,261734,174599,9516,9515,867382,402239,61622
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448900-9577-81-subtree-replicated.fa	0	0	0	0	495	4	0.995959595959596	693984,57374,752538,9472
37.8	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448730-9481-99-subtree-replicated.fa	0.110816191108162	45.5454545454545	0	0	411	11	0.978102189781022	9521,61622,9556,9555,9600,174599,9495,30611,37588,9482,460675
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448822-9461-78-subtree-replicated.fa	0.00606060606060606	3	3	1	495	3	0.975757575757576	48842,47177,261736
56	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448712-314295-82-subtree-replicated.fa	0.0145631067961165	6	0	0	412	14	0.91504854368932	402239,61622,78452,78451,261739,9561,37293,9505,292213,310932,9525,70825,70927,9455
8	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448895-9462-85-subtree-replicated.fa	0.00808080808080808	4	0	0	495	2	0.973737373737374	70825,9478
8	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448855-9522-56-subtree-replicated.fa	0.00657084188911704	3.2	0	0	487	5	0.991786447638604	90384,54600,9551,9542,90383
4.66666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448965-9443-96-subtree-replicated.fa	0.0362903225806452	18	0	0	496	2	0.953629032258065	13514,666519
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448984-54136-133-subtree-replicated.fa	0	0	0	0	495	2	0.997979797979798	57374,752538
24.5714285714286	14	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448965-9498-99-subtree-replicated.fa	0.124098124098124	61.4285714285714	0	0	495	7	0.854545454545454	9561,61621,310932,9525,70825,70927,9455
41.125	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449330-9445-99-subtree-replicated.fa	0.17166392092257	104.2	16	1	607	5	0.99670510708402	30591,9482,9601,9600,61621
6	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449276-376918-88-subtree-replicated.fa	0.00178571428571429	1.2	0	0	672	5	0.995535714285714	90384,54600,9551,9542,90383
4	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449312-30615-85-subtree-replicated.fa	0.00886262924667652	6	1	1	677	2	0.991137370753324	52232,143353
6.66666666666667	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449027-9569-67-subtree-replicated.fa	0.00974870017331023	5.625	1	1	577	8	0.934142114384749	90382,9510,9507,29089,9580,36231,9572,61622
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449881-54132-44-subtree-replicated.fa	0.000652741514360313	0.5	0	0	766	2	0.998694516971279	693984,57374
8	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448473-9528-61-subtree-replicated.fa	0.00736350574712644	3.84375	1	1	522	32	0.925287356321839	122223,9521,54131,9572,170207,34829,13515,30602,13514,9488,9490,356665,356666,290597,143283,343908,236274,261732,9472,36227,75566,75567,90381,9546,9551,9542,90383,101278,373033,34827,339999,47180
29.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448735-378855-116-subtree-replicated.fa	0.0446454839658723	18.3939393939394	0	0	412	33	0.983009708737864	9601,9600,1126382,9514,37295,867366,9515,174599,61621,9538,371039,9540,54601,90384,54600,9551,9542,90383,9545,292213,30591,261734,9483,1127763,57375,198702,867363,48842,9493,57377,57378,1090896,52231
19	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448946-376915-98-subtree-replicated.fa	0.00509442248572683	2.52173913043478	0	0	495	23	0.898989898989899	122222,379532,83281,174599,9516,9515,867382,9601,402244,61621,9510,9507,129801,61853,9586,9588,36231,100487,9534,9545,101278,47180,261734
40	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449892-54136-127-subtree-replicated.fa	0.0523560209424084	40	0	0	764	2	0.99869109947644	57374,752538
5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449734-376911-94-subtree-replicated.fa	0.00763612217795485	7.66666666666667	3	3	1004	6	0.900398406374502	310934,373033,9525,70825,143354,9561
37.1111111111111	14	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450072-9498-93-subtree-replicated.fa	0.180313776058457	93.2222222222222	27	1	517	9	0.911025145067698	101278,61853,9586,9588,236275,9468,402239,33548,61622
10.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450317-40297-40-subtree-replicated.fa	0.0372019077901431	23.4	8.5	2	629	5	0.961844197138315	9589,30588,859983,662464,9478
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449992-40297-80-subtree-replicated.fa	0.00382165605095541	3	5	1	785	5	0.977070063694268	9589,30588,859983,662464,9478
42.6666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449615-378855-149-subtree-replicated.fa	0.0392569225376796	37.3333333333333	0	0	951	9	0.975814931650894	57176,9505,30591,9470,9472,36228,147649,9534,61621
23.2592592592593	44	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448485-9443-683-subtree-replicated.fa	0.123597538906985	75.8888888888889	5.25	6	614	27	0.646579804560261	9568,867333,30590,182253,9521,66062,224329,208091,9514,132108,356666,47177,415757,864581,9589,81572,70927,9525,9472,9536,9544,9551,9552,9505,164648,339999,9598
52.7	16	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449330-376911-96-subtree-replicated.fa	0.0706031746031746	44.48	1.5	3	630	25	0.853968253968254	9521,54131,9572,261736,1131379,36231,9525,70825,70927,30596,61852,29089,460675,263448,36223,36226,100224,36225,9536,61851,9544,9548,9546,373033,164648
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450194-9578-150-subtree-replicated.fa	0	0	0	0	1249	2	0.99919935948759	57374,693984
5	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450496-376918-66-subtree-replicated.fa	0.0176904176904177	7.2	1	1	407	5	0.975429975429975	90384,54600,9551,9542,90383
27.5	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450359-9461-29-subtree-replicated.fa	0.193914623069936	142.333333333333	20.3333333333333	5	734	3	0.952316076294278	37588,122222,27679
19	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450325-9578-149-subtree-replicated.fa	0.0626506024096385	52	33	1	830	2	0.998795180722892	693984,57374
4.75	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450466-9577-71-subtree-replicated.fa	0.0185643564356436	7.5	1	2	404	6	0.977722772277228	57374,261736,261732,9472,465717,9502
11.25	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/28933021-9479-312-subtree-replicated.fa	0.0112461220268873	32.625	5.4	6	2901	8	0.522233712512927	9502,61621,61622,36229,402239,57175,9532,356665
37.5555555555556	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449734-376915-94-subtree-replicated.fa	0.0405918481295366	40.3888888888889	0	0	995	18	0.868341708542714	9561,61621,61622,1194336,54131,36229,37295,867366,1126382,61853,554167,78454,57378,36227,90381,9542,90383,43147
5.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/225194369-314293-416-subtree-replicated.fa	0.0431159420289855	19.8333333333333	4.5	5	460	6	0.782608695652174	147649,75567,9590,402888,174599,100937
6	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450224-9504-67-subtree-replicated.fa	0.00193081255028158	2.4	0	0	1243	5	0.994368463395012	90384,54600,9551,9542,90383
33.6666666666667	21	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302449841-9528-54-subtree-replicated.fa	0.102633722508824	78.2068965517241	19	1	762	29	0.931758530183727	9447,54131,9572,61622,9557,208091,174599,9516,9515,867382,402239,9463,34830,30611,1127763,9472,36227,75566,75567,90381,9546,9551,9542,90383,101278,373033,34827,339999,47180
6.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450737-378855-105-subtree-replicated.fa	0.0227810015044058	9.63636363636364	6	1	423	11	0.955082742316785	57176,9505,30591,310932,261741,9470,9472,36228,147649,9534,61621
7	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450220-378855-148-subtree-replicated.fa	0.0125948930296756	16.2222222222222	6	4	1288	9	0.768633540372671	57176,9505,30591,9470,9472,36228,147649,9534,61621
9	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450796-9443-90-subtree-replicated.fa	0.024390243902439	10	0	0	410	5	0.758536585365854	57374,236275,122232,30611,174599
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450715-376911-165-subtree-replicated.fa	0	0	0	0	1000	5	0.98	9589,30588,859983,662464,9478
4	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450804-9462-77-subtree-replicated.fa	0.0133333333333333	5	0	0	375	2	1	9478,70825
18.125	16	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450510-314293-91-subtree-replicated.fa	0.0389934255270914	15.6363636363636	1	1	401	22	0.84788029925187	9561,61621,61622,1194336,54131,36229,88029,9468,36231,58710,30588,57374,864580,412752,61853,111173,36227,9548,43147,310932,261741,310934
38.75	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450541-376911-166-subtree-replicated.fa	0.0248081841432225	9.7	1	1	391	30	0.764705882352941	9561,70814,30601,34825,224329,61622,9557,174599,9515,867382,402239,122246,90381,90383,54601,30591,867363,1090896,52231,47177,75569,356666,30586,9488,13515,143351,9586,9579,30609,30611
207	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/2828589-314293-208-subtree-replicated.fa	0.0239752285461516	81.3	0	0	3391	10	0.917133588911825	9478,30589,867382,54131,310932,47180,9580,554167,693712,9487
8.33333333333333	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450764-9480-88-subtree-replicated.fa	0.0212403100775194	9.13333333333333	0	0	430	15	0.958139534883721	30589,66062,224329,61622,9556,9555,57176,164648,30598,54133,30586,666519,143353,9510,9579
77.8	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450796-376915-92-subtree-replicated.fa	0.194155844155844	85.4285714285714	0	0	440	14	0.906818181818182	9561,54131,9572,9510,9507,129801,9508,9525,70825,143354,31869,310932,261741,9470
6	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450847-9461-106-subtree-replicated.fa	0.0213903743315508	8	6	1	374	3	0.959893048128342	90382,57175,9490
7.25	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450840-9577-69-subtree-replicated.fa	0.0117096018735363	5	0	0	427	7	0.995316159250585	70927,261732,57374,9472,90382,465717,9502
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450875-54136-121-subtree-replicated.fa	0.00234741784037559	1	1	1	426	2	0.997652582159624	57374,752538
7.75	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450871-9569-56-subtree-replicated.fa	0.0245327102803738	10.5	0	0	428	6	0.997663551401869	263448,9465,78449,61621,61622,36229
19.4	16	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450320-376915-54-subtree-replicated.fa	0.0252850043846828	15.7272727272727	2.33333333333333	4	622	33	0.827974276527331	867377,9478,371039,54131,9572,61622,9557,208091,174599,9516,9515,867382,402239,9483,548481,864580,412752,9510,9507,9586,9472,36226,60711,75567,78449,9598,9597,34827,373033,465717,101278,9470,261734
7	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450824-9526-48-subtree-replicated.fa	0.00563380281690141	2.4	1	1	426	10	0.981220657276995	9544,9548,30591,9470,34827,29089,9590,36231,58710,61622
22	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448808-376911-63-subtree-replicated.fa	0.0414028422681863	17.0579710144928	1	2	412	69	0.808252427184466	867333,867334,221704,9557,208091,36229,1194336,224329,61622,54131,402239,402244,9468,9600,88029,36231,58710,30588,57374,9488,356666,290597,43778,37588,9487,9491,9530,9531,75569,255237,9532,9483,548481,864580,412752,9495,554167,89672,34830,30611,9586,29089,198627,9510,9507,9534,100224,36225,486960,90385,90381,9551,54600,54601,9544,37293,57176,9505,57175,465717,222416,164648,339999,47180,9598,9597,34827,373033,101278
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450894-38066-97-subtree-replicated.fa	0	0	0	0	623	2	0.995184590690209	693984,57374
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450727-376916-72-subtree-replicated.fa	0	0	0	0	1000	11	0.903	122222,9523,224329,9557,9515,37295,402239,9525,30609,13515,291259
2.66666666666667	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450889-376913-88-subtree-replicated.fa	0.00919175911251981	5.8	1.5	2	631	5	0.984152139461173	30591,9482,9601,9600,61621
7	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450924-9533-84-subtree-replicated.fa	0.00560897435897436	3.5	0	0	624	2	0.987179487179487	693984,57374
15.3333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450947-40297-76-subtree-replicated.fa	0.0648604269293925	39.5	0	0	609	2	0.991789819376026	693984,57374
385	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/27446928-314293-66-subtree-replicated.fa	0.407487684729064	641.793103448276	181	3	1575	58	0.812698412698413	66062,61622,61621,1194336,54131,36229,9600,37295,9538,30589,379532,83281,867333,867334,221704,230833,66265,70928,13557,170207,13514,13515,30602,356666,30586,54133,236274,548481,122232,30608,30609,111174,34830,111173,9495,9587,61852,29089,693984,81572,9579,9586,198627,9510,9507,75566,75567,593543,36226,60711,36223,263448,100224,147650,54601,90385,9470,222416
11.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450956-376915-91-subtree-replicated.fa	0.03552	22.2	1	1	625	5	0.9792	342807,57374,198702,143353,9552
29	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450420-9527-50-subtree-replicated.fa	0.0409938485198	16.7254901960784	3.5	3	408	51	0.909313725490196	66062,61622,61621,1194336,54131,36229,9600,37295,9538,9478,30589,27679,66265,70928,122223,9561,48842,9482,752538,356666,290597,78454,1215604,13515,236272,9525,70825,70927,30596,61853,29089,9589,9590,9580,122248,9509,111174,75566,75567,61851,31869,9472,100487,147650,60711,9546,54602,9552,9540,230653,37293
27	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450988-325165-39-subtree-replicated.fa	0.0434083601286174	27	0	0	622	2	0.996784565916399	9552,9468
4.83333333333333	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450911-376919-120-subtree-replicated.fa	0.00953150242326333	5.9	1	1	619	10	0.972536348949919	261739,78451,61622,9556,9555,9478,9546,198702,236274,30596
6	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451009-30600-76-subtree-replicated.fa	0.0292864749733759	18.3333333333333	5	1	626	3	0.990415335463259	90384,54600,9551
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451225-9506-61-subtree-replicated.fa	0	0	0	0	542	5	0.998154981549816	90384,54600,9551,9542,90383
3.66666666666667	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450910-9498-87-subtree-replicated.fa	0.0107882623705409	6.81818181818182	1.5	3	632	11	0.939873417721519	101278,61853,9586,9588,236275,174599,9516,9515,867382,402239,61622
4.33333333333333	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450963-9461-71-subtree-replicated.fa	0.0169581346051934	10.6666666666667	2.5	2	629	3	0.925278219395866	48842,47177,261736
23.5714285714286	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302448965-376913-100-subtree-replicated.fa	0.00965876229034124	4.77142857142857	0	0	494	70	0.894736842105263	9478,371039,379532,83281,9565,182256,121123,867333,867334,221704,230833,867332,70814,27679,66265,70928,867377,66062,61622,61621,1194336,54131,36229,9600,37295,693712,43778,9487,9491,356666,290597,75569,255237,57374,9483,9482,415757,412750,236272,864580,143354,236275,9509,9508,9510,9507,30596,9463,34830,30611,111173,9606,36225,36223,460675,9534,9593,499232,61851,230653,90384,54600,9551,54602,9552,292213,30591,9505,101278,9470
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451237-9481-84-subtree-replicated.fa	0	0	0	0	538	7	0.994423791821561	30609,415757,412750,9606,36223,66062,224329
3.25	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451336-30599-74-subtree-replicated.fa	0.0133706467661692	7.16666666666667	0	0	536	6	0.973880597014925	43147,57175,30598,9601,9600,61621
1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451327-314295-66-subtree-replicated.fa	0.00202578268876611	1.1	1	1	543	10	0.972375690607735	9544,9548,30591,9470,34827,29089,9590,36231,58710,61622
6	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451395-30614-53-subtree-replicated.fa	0.00570342205323194	3	0	0	526	2	0.998098859315589	37588,752538
22.5	18	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451294-9479-86-subtree-replicated.fa	0.0824992851015156	44.3846153846154	0	0	538	13	0.934944237918216	9561,61621,37293,9505,292213,310932,9510,9507,129801,9508,9525,70825,143354
25.2857142857143	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451389-376919-75-subtree-replicated.fa	0.112264150943396	59.5	0	0	530	10	0.964150943396226	43147,57175,30598,767357,198627,9601,9600,402239,61621,9538
70.1176470588235	38	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450091-376913-94-subtree-replicated.fa	0.218544353777309	114.51724137931	3	1	524	58	0.904580152671756	9557,36229,54131,61621,66062,9601,9514,132108,261739,78452,122223,662464,9565,30590,30589,543559,9561,867363,9482,57378,9460,9487,9490,30586,9531,34828,859983,693712,122231,236275,415757,412750,9495,9463,30609,70927,198627,9587,81572,61853,9586,9509,9534,147650,9593,499232,61851,593543,90385,90382,9546,9542,90384,9540,402888,43147,30591,101278
21	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450715-376915-165-subtree-replicated.fa	0.0216959114875962	21.8260869565217	10	2	1006	23	0.935387673956262	9561,30589,27679,66265,70928,1194336,66062,9556,9555,9514,132108,122246,54600,9505,666519,752538,143283,236272,61852,9525,9510,9507,30609
4.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451336-376911-89-subtree-replicated.fa	0.00403323384689844	2.17391304347826	1	1	539	23	0.666048237476809	9495,9455,261732,9465,61853,356666,290597,1215604,36231,100487,75566,90381,90383,57175,310932,261741,310934,54131,66062,224329,36229,88029,9468
22	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302451384-9527-45-subtree-replicated.fa	0.0511529287039491	27.5714285714286	1	1	539	28	0.944341372912802	356666,290597,1215604,36231,412752,9495,9455,261732,9465,61853,100487,75566,90381,90383,57175,310932,261741,310934,164648,339999,47180,54131,66062,224329,36229,9600,88029,9468
9	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-9/302450912-314294-47-subtree-replicated.fa	0.00888585099111414	5.57142857142857	1	3	627	28	0.944178628389155	867334,221704,230833,70814,54131,66062,224329,36229,9516,9515,402239,132108,122246,310352,75569,752538,122232,30608,129801,9508,9495,36227,61851,593543,767357,292213,30591,90384
